item_id,order_id,product_id,quantity,unit_price,discount_percent
2678,882,325,1,2867.1,15
2679,923,45,6,1953.73,5
2680,791,300,4,1464.59,5
2681,381,405,3,2632.28,15
2682,208,127,4,1181.7,10
2683,1391,338,5,406.4,0
2684,1041,249,2,549.22,25
2685,58,305,2,1268.36,30
2686,1332,3,4,1032.63,20
2687,511,267,3,251.21,0
2688,523,419,3,2115.86,0
2689,845,458,1,319.01,0
2690,1427,325,4,2675.47,15
2691,686,210,5,2485.57,10
2692,88,20,3,570.78,0
2693,1148,70,5,1473.79,0
2694,439,74,1,1462.39,10
2695,428,479,4,2572.36,0
2696,210,347,3,815.41,10
2697,238,118,5,1777.97,50
2698,433,211,1,1727.52,50
2699,92,206,4,784.08,25
2700,1351,292,5,525.23,0
2701,1036,481,5,1842.93,10
2702,931,387,3,2882.94,15
2703,230,426,6,2495.14,5
2704,674,70,5,2538.35,25
2705,253,455,4,593.66,10
2706,1315,492,4,1682.05,30
2707,246,430,1,2497.14,20
2708,555,104,6,918.68,0
2709,427,390,5,1570.54,30
2710,134,106,5,1647.39,25
2711,908,493,6,1538.35,15
2712,1500,208,2,855.47,5
2713,973,425,4,756.95,0
2714,477,310,6,42.31,0
2715,231,263,3,2478.58,5
2716,859,280,1,387.51,0
2717,273,404,3,504.74,10
2718,81,336,3,2542.91,0
2719,477,18,1,2173.86,50
2720,730,69,4,26.93,25
2721,573,29,-1,2123.29,0
2722,1014,430,6,2113.94,50
2723,205,82,5,815.81,5
2724,492,31,5,1866.05,0
2725,1464,51,5,2864.48,10
2726,296,279,2,2856.59,10
2727,58,244,5,457.31,30
2728,799,209,3,618.03,50
2729,364,254,3,2526.74,0
2730,296,8,2,798.72,10
2731,1422,89,6,1260.55,5
2732,221,27,5,111.16,50
2733,626,221,4,302.15,30
2734,782,244,2,40.94,0
2735,1119,356,4,1960.13,25
2736,115,17,-2,1785.7,0
2737,485,370,4,410.95,20
2738,1170,210,3,2875.52,5
2739,1195,174,1,1397.21,0
2740,1239,31,3,291.86,0
2741,499,490,2,2394.83,15
2742,26,111,1,1847.93,25
2743,184,336,-2,1357.16,0
2744,329,105,1,1623.9,0
2745,780,381,5,1530.4,0
2746,155,254,6,431.89,20
2747,246,162,1,2611.07,10
2748,1454,406,3,340.06,20
2749,1016,86,1,1643.74,50
2750,141,233,4,774.22,0
2751,502,75,4,2476.03,0
2752,618,95,3,1084.84,0
2753,191,8,6,436.49,20
2754,371,139,2,2267.21,50
2755,291,299,6,818.43,0
2756,914,193,4,1852.99,0
2757,427,216,6,1926.45,0
2758,724,116,3,2769.23,0
2759,964,334,4,1399.53,0
2760,615,13,6,2911.68,30
2761,1387,486,-2,1038.11,10
2762,1418,277,3,1055.51,50
2763,783,55,1,323.37,0
2764,1367,490,1,2790.77,15
2765,1191,413,1,1292.45,0
2766,829,376,6,1821.92,10
2767,1098,246,4,1670.23,10
2768,1053,65,6,645.61,20
2769,777,257,1,1578.93,0
2770,639,13,4,1535.96,10
2771,473,500,4,270.27,30
2772,1157,17,1,1474.63,50
2773,1270,44,5,1314.36,0
2774,90,293,1,2212.25,20
2775,1084,312,2,2886.03,20
2776,1281,403,2,981.48,5
2777,472,138,3,1532.04,30
2778,554,259,4,477.37,0
2779,459,211,5,959.09,30
2780,885,366,2,2567.77,0
2781,345,103,1,2231.72,0
2782,1007,444,6,48.56,0
2783,674,390,1,657.32,5
2784,125,281,1,1559.4,0
2785,510,233,3,721.62,20
2786,228,2,5,1550.89,0
2787,1171,63,5,760.11,0
2788,832,297,1,2865.06,0
2789,190,386,4,2225.44,50
2790,312,351,2,1485.94,0
2791,936,345,6,1598.14,50
2792,1183,379,6,2150.5,25
2793,92,278,4,2386.49,0
2794,690,432,3,2853.11,30
2795,1122,133,4,1168.58,25
2796,84,472,1,1792.19,0
2797,1208,351,5,661.26,10
2798,890,371,1,2505.92,0
2799,913,268,1,2647.73,0
2800,652,285,1,1939.06,50
2801,1422,257,-3,428.86,15
2802,1175,499,3,59.42,0
2803,1303,36,3,1092.24,0
2804,664,212,2,1236.29,10
2805,915,484,3,1726.39,20
2806,1224,298,3,2672.26,10
2807,560,227,4,449.07,20
2808,110,282,1,418.15,0
2809,1319,415,6,422.14,0
2810,1105,78,1,2762.35,30
2811,1337,229,2,1791.41,30
2812,592,493,1,2672.6,0
2813,289,178,1,1504.89,30
2814,144,353,4,977.66,10
2815,279,405,4,2738.66,5
2816,1305,160,2,483.51,20
2817,456,9,3,30.22,25
2818,179,49,2,2977.51,50
2819,1147,360,2,999.39,30
2820,1125,481,1,212.98,20
2821,362,178,6,1695.56,15
2822,588,59,-6,2650.69,20
2823,125,89,4,661.09,50
2824,542,13,4,166.08,20
2825,262,268,5,434.26,5
2826,178,371,1,2637.54,0
2827,360,291,2,2206.35,0
2828,1285,180,4,273.27,0
2829,61,485,6,1599.39,10
2830,767,377,1,1291.0,25
2831,666,160,2,1148.6,10
2832,95,458,3,437.26,0
2833,901,437,4,1903.87,5
2834,785,319,1,268.9,0
2835,485,256,1,2158.94,15
2836,1282,252,2,2536.81,10
2837,532,286,2,2883.5,15
2838,171,274,4,511.39,20
2839,651,423,-1,1379.25,0
2840,376,2,4,1530.62,25
2841,857,479,6,1056.49,20
2842,1432,439,4,394.42,0
2843,157,453,5,2993.38,25
2844,1118,439,4,2533.71,30
2845,1278,240,3,2490.46,25
2846,1357,31,2,1919.14,50
2847,741,212,1,2925.03,0
2848,223,257,5,1699.05,10
2849,618,121,2,943.05,0
2850,557,28,2,925.18,10
2851,859,281,6,461.32,20
2852,227,173,2,2372.94,0
2853,887,378,3,2254.87,50
2854,336,295,-3,2358.04,10
2855,36,411,4,852.75,10
2856,181,344,1,2132.22,0
2857,1010,282,2,245.52,30
2858,301,2,4,2572.24,5
2859,879,116,2,1015.4,10
2860,1202,448,3,2592.68,30
2861,367,271,6,1552.87,0
2862,1202,12,4,2979.25,30
2863,830,178,3,2540.99,0
2864,207,47,1,487.19,0
2865,760,337,3,2250.51,5
2866,169,127,6,2590.25,0
2867,243,27,6,936.31,20
2868,1082,422,4,2838.17,0
2869,1018,366,2,2191.29,0
2870,1035,30,4,611.89,0
2871,128,54,6,1786.05,5
2872,1128,310,5,2737.7,50
2873,102,414,1,831.69,0
2874,28,471,2,2810.68,10
2875,240,385,2,2071.13,0
2876,203,391,5,1958.43,25
2877,850,453,1,1892.87,0
2878,795,351,2,2147.29,15
2879,105,133,6,300.07,30
2880,1328,421,3,1574.03,25
2881,747,40,1,622.07,0
2882,897,173,3,1592.68,5
2883,1447,242,1,2768.26,0
2884,1144,268,5,2235.31,25
2885,966,307,2,2282.56,25
2886,1465,58,2,2836.75,25
2887,217,283,4,2072.33,0
2888,228,500,5,2505.19,25
2889,266,451,2,2275.71,50
2890,1298,247,4,1473.78,10
2891,248,249,5,1019.85,5
2892,465,450,1,1260.58,25
2893,218,409,1,863.95,0
2894,31,188,6,2354.21,30
2895,954,8,5,513.3,0
2896,527,100,6,2396.22,10
2897,277,494,2,562.74,20
2898,249,20,4,2369.08,50
2899,788,283,5,1060.47,20
2900,934,342,3,1419.12,20
2901,797,34,4,1313.61,15
2902,1414,296,1,2549.86,5
2903,747,46,6,968.95,0
2904,237,422,4,439.85,10
2905,149,476,1,33.89,25
2906,405,482,3,2865.2,0
2907,1329,458,5,2346.4,10
2908,578,318,2,1616.89,0
2909,455,148,5,1627.78,0
2910,600,113,5,75.64,0
2911,618,308,1,2429.06,20
2912,153,440,1,689.76,15
2913,302,467,1,218.45,15
2914,976,391,6,2423.59,15
2915,1127,207,4,2140.18,10
2916,502,442,2,993.33,50
2917,635,48,5,14.41,0
2918,35,467,-1,1498.51,10
2919,532,259,2,2461.69,25
2920,1199,164,4,1420.01,0
2921,1131,382,3,2295.93,15
2922,228,395,2,233.7,30
2923,920,414,4,299.95,15
2924,480,392,5,1690.55,15
2925,1038,186,1,782.49,15
2926,771,391,6,2015.98,0
2927,1226,117,4,2204.38,0
2928,39,403,2,881.69,10
2929,758,396,3,1390.42,20
2930,290,34,1,1327.42,15
2931,56,32,4,2481.6,5
2932,950,197,1,2417.5,15
2933,1336,329,4,2259.15,30
2934,986,111,6,297.62,0
2935,652,272,3,52.76,5
2936,381,421,4,223.32,10
2937,618,362,5,1379.76,15
2938,371,83,4,1690.05,0
2939,681,351,3,1586.59,20
2940,303,285,4,1551.0,0
2941,615,214,1,1288.69,25
2942,279,335,1,2677.64,25
2943,1400,245,2,2837.06,0
2944,1447,107,2,2181.25,15
2945,822,355,4,419.4,20
2946,1237,458,2,1589.4,5
2947,1479,311,5,161.09,25
2948,1376,409,6,793.42,0
2949,1072,348,4,705.1,50
2950,118,400,6,1114.7,15
2951,482,178,3,2365.68,0
2952,1408,396,5,438.65,50
2953,410,381,5,256.0,20
2954,671,220,5,2854.88,25
2955,19,350,3,1970.43,5
2956,659,30,4,2211.55,25
2957,1025,256,5,2133.49,25
2958,706,224,3,2552.36,0
2959,1202,124,-6,2494.36,0
2960,1080,433,3,546.88,0
2961,431,234,-4,2187.28,0
2962,370,90,1,2831.36,0
2963,302,55,4,2285.92,0
2964,952,219,3,1822.21,25
2965,1008,85,1,176.33,20
2966,604,453,2,1631.87,50
2967,234,429,3,1659.7,10
2968,1182,17,5,1127.52,5
2969,213,5,4,625.95,50
2970,367,461,2,544.65,0
2971,847,8,5,291.49,30
2972,546,138,2,1488.89,20
2973,159,280,1,80.69,20
2974,147,453,4,2661.74,25
2975,40,205,2,2771.93,0
2976,913,351,1,37.29,15
2977,68,102,3,629.99,50
2978,847,130,4,2750.88,0
2979,772,437,5,343.83,5
2980,903,143,2,2348.65,50
2981,888,3,2,1622.09,30
2982,1153,388,1,2789.24,20
2983,533,452,1,1052.63,0
2984,1493,167,5,330.63,30
2985,1237,116,2,386.03,50
2986,1436,93,2,1625.05,25
2987,179,61,2,2467.63,50
2988,456,153,3,2924.95,0
2989,1154,65,4,2492.18,0
2990,1472,203,4,1939.42,25
2991,352,284,4,1935.34,0
2992,729,251,2,798.0,50
2993,1284,12,5,1360.67,15
2994,2,223,5,907.55,30
2995,6,187,4,2261.84,25
2996,45,280,2,35.64,0
2997,1465,492,1,2528.0,50
2998,352,85,5,562.58,0
2999,160,452,3,2442.47,10
3000,1270,133,1,1628.93,10
3001,71,89,5,2696.76,5
3002,714,106,2,524.07,5
3003,344,35,-2,127.01,15
3004,767,177,6,2561.25,15
3005,122,453,1,2189.51,50
3006,692,408,3,2155.15,15
3007,69,298,2,1515.36,20
3008,1136,356,-5,2351.19,10
3009,1278,99,2,2626.07,5
3010,604,471,2,493.82,20
3011,874,416,2,1614.52,0
3012,711,331,5,695.32,30
3013,259,47,3,489.27,10
3014,1188,400,1,1003.35,25
3015,1226,465,4,2624.32,15
3016,1232,488,5,174.04,0
3017,293,206,2,598.27,25
3018,986,302,-4,1118.23,10
3019,328,197,1,550.85,0
3020,550,290,6,613.43,0
3021,918,408,3,297.88,50
3022,272,229,2,232.66,20
3023,470,191,1,700.2,25
3024,821,438,2,2852.62,20
3025,970,342,3,2559.88,0
3026,1290,197,4,313.14,10
3027,291,456,6,1864.33,0
3028,247,14,4,18.51,5
3029,1215,463,2,809.4,30
3030,282,98,3,502.81,0
3031,217,354,1,694.66,15
3032,680,163,3,286.79,0
3033,430,52,6,1747.75,0
3034,216,342,3,2524.74,5
3035,1060,470,4,1775.88,25
3036,1307,239,2,1818.37,10
3037,260,441,3,398.22,10
3038,192,121,5,2126.05,30
3039,521,359,6,2795.65,15
3040,225,377,5,2783.37,0
3041,16,248,3,1480.45,30
3042,884,425,4,1725.87,20
3043,428,302,-2,1770.76,0
3044,1144,49,4,1077.12,15
3045,1265,175,1,1404.47,0
3046,1112,492,6,1302.71,10
3047,118,326,5,1512.85,15
3048,736,272,6,580.36,30
3049,1109,359,2,1314.54,15
3050,979,404,2,519.84,20
3051,1041,247,3,380.36,20
3052,1198,157,2,2772.31,15
3053,1306,42,3,2358.28,15
3054,803,82,2,521.98,30
3055,718,274,1,554.14,0
3056,1494,87,6,2272.01,20
3057,615,283,4,1236.51,0
3058,1207,331,3,43.07,0
3059,348,473,2,824.21,5
3060,589,90,5,1784.09,50
3061,28,202,5,514.87,20
3062,1421,69,4,1232.68,0
3063,1,424,3,2518.23,15
3064,1190,100,3,559.41,20
3065,978,10,3,2152.94,0
3066,1259,378,1,2281.97,0
3067,1178,190,2,2290.23,5
3068,1104,69,5,485.16,0
3069,950,487,1,1777.7,0
3070,783,215,1,2895.45,0
3071,1084,249,2,1978.93,25
3072,657,205,4,337.14,10
3073,1404,426,6,2522.43,20
3074,971,201,4,847.73,0
3075,1452,6,5,49.1,15
3076,667,89,2,603.66,25
3077,868,423,1,1279.7,25
3078,301,106,2,2949.2,0
3079,406,7,4,1930.53,0
3080,1265,365,3,283.99,10
3081,892,481,3,604.15,0
3082,204,142,4,2700.28,15
3083,590,236,1,540.14,5
3084,963,268,6,1089.23,20
3085,861,440,1,2079.18,20
3086,515,93,-5,1872.91,10
3087,93,415,3,213.04,20
3088,672,262,3,1653.68,0
3089,41,318,1,1848.41,25
3090,387,358,2,552.34,10
3091,346,113,3,1338.66,30
3092,547,394,3,1491.15,0
3093,449,220,3,2343.81,15
3094,403,294,5,770.31,20
3095,1168,184,1,2623.07,0
3096,1098,194,3,2526.99,5
3097,281,291,4,129.18,30
3098,1410,102,4,1549.57,0
3099,1447,335,3,41.2,0
3100,7,117,5,1505.08,15
3101,691,247,6,2227.05,15
3102,549,201,2,2179.71,0
3103,481,309,3,52.93,50
3104,67,245,5,1603.22,5
3105,537,26,6,917.65,20
3106,1327,378,6,286.12,20
3107,455,490,4,2720.06,30
3108,537,235,-3,158.43,5
3109,1491,278,4,2258.56,0
3110,1335,132,3,2688.81,20
3111,958,387,2,705.35,20
3112,1134,338,1,894.32,15
3113,1422,191,1,2450.35,30
3114,1248,481,5,184.13,0
3115,928,296,4,2530.15,0
3116,23,172,5,127.82,10
3117,931,198,6,66.2,30
3118,484,386,3,2647.5,20
3119,69,117,3,2119.13,0
3120,910,304,3,1530.04,20
3121,433,248,1,1935.61,20
3122,1364,419,2,1216.63,0
3123,1436,478,1,411.24,30
3124,376,455,4,2573.58,20
3125,1177,398,6,248.44,10
3126,34,261,5,1942.89,25
3127,883,258,3,2280.98,5
3128,1385,199,5,1414.83,0
3129,421,105,5,917.52,20
3130,347,356,6,1855.66,30
3131,1032,13,4,2226.96,20
3132,645,435,6,70.61,15
3133,1374,293,6,418.46,10
3134,242,31,6,790.77,25
3135,1149,280,4,2593.63,0
3136,1399,16,6,1224.37,25
3137,422,391,2,213.84,0
3138,334,243,5,579.02,0
3139,1189,393,5,2511.75,0
3140,1261,418,1,1611.84,50
3141,328,288,4,465.99,0
3142,1439,396,3,2413.83,5
3143,950,378,1,2743.69,25
3144,13,422,5,2492.22,20
3145,1251,208,3,1764.0,0
3146,324,368,1,2087.89,5
3147,1097,498,6,2653.41,5
3148,1382,155,2,2062.83,15
3149,1311,58,5,850.42,0
3150,1159,231,5,85.22,20
3151,780,33,5,1852.71,0
3152,1104,2,4,1106.75,5
3153,1244,491,5,2998.02,0
3154,476,381,5,2328.44,30
3155,1349,358,2,444.36,0
3156,1421,239,6,2175.41,0
3157,229,258,4,2580.8,25
3158,12,489,4,1924.47,20
3159,1359,176,2,2649.67,0
3160,1081,53,5,1141.94,0
3161,518,462,5,2550.51,0
3162,1047,1,1,603.14,15
3163,920,244,1,167.93,0
3164,1227,323,2,898.54,20
3165,914,16,1,1541.97,5
3166,1105,328,1,2695.27,30
3167,135,206,4,454.92,0
3168,340,282,5,525.69,20
3169,607,168,3,2258.04,30
3170,62,235,6,446.18,0
3171,1040,495,6,1019.94,50
3172,1158,324,-2,830.45,25
3173,155,2,4,1271.83,30
3174,1214,369,6,1801.52,0
3175,789,410,1,1419.38,0
3176,803,286,2,104.12,0
3177,274,320,1,364.54,5
3178,117,473,6,1266.73,0
3179,1378,138,3,658.93,10
3180,1219,329,4,762.98,0
3181,1069,461,6,22.58,25
3182,366,415,1,1987.46,10
3183,1348,84,2,1974.6,10
3184,766,306,2,60.61,20
3185,185,235,2,1095.87,5
3186,19,466,2,802.45,30
3187,925,128,4,1832.08,0
3188,1330,68,4,2755.28,0
3189,602,163,2,403.21,20
3190,1413,181,3,1067.81,0
3191,1431,257,4,2262.93,10
3192,1434,405,5,1104.81,25
3193,571,498,6,733.0,0
3194,820,431,6,2632.16,10
3195,1045,61,5,1060.07,0
3196,1469,256,5,750.07,25
3197,757,211,3,461.05,20
3198,405,220,2,120.13,5
3199,826,398,4,1876.66,50
3200,1084,300,4,225.7,10
3201,764,291,5,2450.71,10
3202,1366,384,2,156.24,0
3203,526,269,2,1163.92,50
3204,340,318,4,390.79,50
3205,787,38,4,2899.66,20
3206,1166,91,5,571.49,20
3207,707,303,4,2726.5,50
3208,1231,302,-6,2744.87,0
3209,1236,127,6,649.93,30
3210,1133,443,6,2917.75,25
3211,1139,364,-5,1488.82,25
3212,1252,470,2,2344.06,15
3213,26,127,3,768.15,0
3214,354,486,1,2601.47,30
3215,516,49,5,985.48,5
3216,1236,500,5,2294.49,5
3217,174,207,2,34.48,0
3218,10,153,1,153.76,10
3219,1349,477,6,1199.69,25
3220,1264,490,6,2378.27,0
3221,1336,437,6,106.1,5
3222,583,37,6,657.09,50
3223,243,265,1,2435.52,5
3224,1016,462,3,1908.53,0
3225,1114,17,4,1776.35,0
3226,1107,427,4,2015.73,15
3227,609,152,2,2726.23,0
3228,675,29,5,1558.18,0
3229,479,16,3,1712.83,5
3230,993,312,4,2827.52,20
3231,210,287,5,2717.7,10
3232,821,482,2,2930.41,50
3233,1117,206,1,1604.17,15
3234,9,338,1,1096.66,25
3235,1287,316,-1,1228.43,25
3236,206,293,5,1002.95,20
3237,984,435,2,2540.64,10
3238,635,252,2,776.59,10
3239,1456,116,2,2893.27,15
3240,1345,339,2,1857.93,25
3241,829,27,1,1491.12,0
3242,1016,38,2,1491.51,0
3243,717,215,1,263.05,5
3244,1179,495,6,139.74,0
3245,1424,382,-3,2508.3,50
3246,1224,303,6,598.84,0
3247,992,236,2,125.74,5
3248,611,415,6,885.3,0
3249,636,147,3,1652.1,25
3250,1,221,3,81.89,25
3251,1095,397,4,680.35,0
3252,135,212,1,967.45,25
3253,1246,323,1,107.18,25
3254,1410,46,5,1452.55,15
3255,490,443,6,1616.95,0
3256,711,181,1,1153.66,10
3257,524,417,1,224.76,50
3258,726,177,5,1042.22,0
3259,162,165,6,2686.12,0
3260,926,368,3,2403.3,10
3261,804,128,6,1808.82,15
3262,240,332,4,1478.23,0
3263,969,146,1,38.87,0
3264,504,164,1,2678.9,10
3265,241,10,5,2983.41,10
3266,510,77,5,538.74,30
3267,1106,302,1,1150.94,5
3268,329,123,6,1543.66,0
3269,1115,351,5,2845.82,20
3270,1287,338,6,1337.22,0
3271,1107,201,1,968.48,0
3272,1246,47,6,2912.62,15
3273,783,364,3,1802.94,20
3274,418,176,6,2163.89,5
3275,271,478,2,573.67,0
3276,960,436,3,66.89,10
3277,1039,250,1,132.5,20
3278,1475,248,5,2977.24,30
3279,88,22,5,2937.25,0
3280,1466,359,1,1847.33,50
3281,1108,444,6,670.96,10
3282,189,416,2,1172.44,0
3283,206,276,1,830.65,15
3284,694,176,5,493.21,0
3285,818,337,2,362.32,0
3286,1217,17,6,889.33,20
3287,932,76,6,59.18,0
3288,463,348,5,26.0,25
3289,978,365,3,839.16,15
3290,984,443,6,1597.81,0
3291,1391,41,2,1334.16,5
3292,131,382,3,224.92,20
3293,1265,374,5,735.42,15
3294,558,412,4,1165.52,25
3295,836,93,2,748.35,20
3296,1440,473,5,13.31,20
3297,476,384,1,1156.18,0
3298,1095,67,3,1125.04,0
3299,1138,111,4,2721.01,0
3300,1059,170,4,2784.74,0
3301,107,22,4,1191.7,5
3302,489,190,4,136.83,0
3303,1497,332,5,1901.7,0
3304,545,280,1,1765.37,50
3305,23,23,2,1779.13,50
3306,338,328,1,91.29,5
3307,748,312,2,790.57,0
3308,324,393,6,2828.56,5
3309,760,357,5,1794.38,25
3310,474,333,1,2474.02,50
3311,804,320,1,2151.24,0
3312,882,442,-1,2901.19,0
3313,715,339,4,968.43,10
3314,560,488,6,415.5,50
3315,654,493,3,1816.9,30
3316,1421,116,3,1543.82,15
3317,255,323,5,1685.37,0
3318,1472,200,5,1046.84,50
3319,718,146,5,2659.51,5
3320,580,208,3,474.92,20
3321,344,77,5,374.43,15
3322,1263,162,4,2099.74,0
3323,779,497,1,2435.79,5
3324,211,159,4,1627.57,0
3325,63,152,4,1349.48,0
3326,1312,462,2,2764.91,20
3327,33,181,2,2400.33,5
3328,129,187,3,86.38,30
3329,767,35,2,1326.45,0
3330,1392,217,6,1493.67,0
3331,193,28,3,1043.85,20
3332,902,192,5,391.2,0
3333,524,108,3,739.66,0
3334,669,291,3,799.72,25
3335,1454,375,4,2237.29,10
3336,438,356,1,2817.21,15
3337,958,164,5,2169.43,0
3338,253,389,5,1930.74,0
3339,1075,273,6,1196.59,50
3340,616,298,6,648.35,20
3341,677,284,4,708.98,0
3342,661,254,6,795.21,50
3343,1374,203,5,1643.08,25
3344,15,26,3,2317.13,25
3345,498,434,6,1424.77,25
3346,1498,136,1,736.86,30
3347,13,289,6,560.9,0
3348,53,222,5,1469.16,15
3349,445,354,2,2120.87,0
3350,1431,403,4,2049.42,5
3351,431,149,5,780.93,20
3352,382,165,5,724.02,0
3353,336,193,4,1853.85,25
3354,1216,133,6,500.19,0
3355,970,478,2,2128.78,50
3356,459,445,6,1017.75,30
3357,289,123,1,2059.6,0
3358,45,129,5,2067.78,0
3359,1,316,1,570.75,20
3360,359,151,5,419.21,10
3361,609,310,4,1775.01,0
3362,306,410,5,2019.64,0
3363,679,169,3,2529.01,0
3364,1414,460,3,1170.07,0
3365,907,292,3,2070.73,20
3366,1275,283,1,2878.4,5
3367,255,367,1,2497.85,0
3368,583,345,2,468.4,5
3369,886,468,6,389.2,0
3370,921,112,4,615.24,25
3371,155,359,4,2880.47,30
3372,816,374,-4,1437.04,10
3373,908,286,1,1087.71,5
3374,488,172,-4,1845.02,0
3375,348,408,5,916.19,30
3376,1291,373,3,2473.15,0
3377,1312,373,4,165.67,10
3378,1016,346,3,1945.77,0
3379,890,260,4,505.18,15
3380,929,191,4,1709.68,0
3381,5,8,-4,2529.1,0
3382,502,98,6,2415.53,20
3383,1357,453,3,2865.82,20
3384,538,145,4,1723.16,0
3385,548,249,3,1938.84,50
3386,428,474,1,656.68,30
3387,1203,348,6,1455.79,50
3388,1177,432,5,2991.78,10
3389,159,468,3,2119.67,50
3390,876,379,1,1862.56,50
3391,646,444,3,849.88,0
3392,1439,74,6,2471.52,5
3393,894,66,3,399.71,5
3394,456,458,5,1146.11,10
3395,268,368,1,1646.42,0
3396,1442,339,5,2601.74,0
3397,214,148,3,1689.34,50
3398,696,9,2,17.23,10
3399,150,224,2,2225.23,25
3400,335,419,2,1776.78,5
3401,1088,481,6,1495.63,10
3402,354,175,-6,1196.09,0
3403,945,357,6,1477.63,30
3404,1052,73,5,2727.44,30
3405,264,270,2,1930.67,25
3406,1330,169,4,1973.51,0
3407,595,268,1,153.18,20
3408,1429,358,1,2171.39,5
3409,1179,206,6,921.31,15
3410,1178,498,-5,2610.17,30
3411,556,386,4,2039.95,0
3412,1056,320,4,811.67,25
3413,793,124,2,2913.34,30
3414,1272,104,4,1187.94,0
3415,245,31,1,1723.92,30
3416,289,197,4,1205.32,0
3417,16,166,1,1072.2,20
3418,653,351,6,1522.17,25
3419,569,341,3,2780.73,25
3420,817,385,3,2277.15,15
3421,1011,495,3,520.58,0
3422,964,3,4,25.51,10
3423,792,173,5,1565.45,25
3424,850,150,5,2051.46,0
3425,732,196,1,1061.94,20
3426,666,90,1,2675.86,0
3427,620,395,3,1539.32,0
3428,1253,3,4,435.44,10
3429,414,209,2,2736.89,30
3430,873,398,1,703.98,30
3431,652,374,4,195.25,0
3432,41,100,2,141.52,20
3433,1275,79,3,2749.34,10
3434,1050,32,6,524.21,20
3435,1421,277,3,1836.33,0
3436,1096,312,2,2331.69,0
3437,570,109,6,811.0,0
3438,1185,395,1,1302.61,50
3439,136,306,5,1456.95,25
3440,1180,431,4,821.84,0
3441,314,57,5,633.19,10
3442,798,270,5,44.48,10
3443,651,105,1,1065.04,25
3444,774,154,6,2963.63,25
3445,30,256,5,1922.46,15
3446,457,347,5,61.42,10
3447,690,24,5,425.37,30
3448,886,368,1,1852.89,0
3449,554,411,2,703.64,0
3450,185,308,3,2925.0,30
3451,287,144,3,1833.52,30
3452,36,433,4,939.98,5
3453,84,289,2,2233.58,0
3454,1362,147,4,1600.11,25
3455,943,188,3,2867.22,50
3456,233,35,6,1542.89,10
3457,872,466,6,2061.77,10
3458,1478,2,2,1505.08,5
3459,1483,164,2,2361.19,50
3460,1065,413,4,2812.99,30
3461,218,82,5,737.85,20
3462,451,16,2,2211.8,20
3463,739,193,6,2150.71,30
3464,574,216,2,2516.74,25
3465,600,51,5,2548.67,5
3466,909,197,2,1211.55,0
3467,1210,191,2,281.36,0
3468,1085,277,1,1504.45,25
3469,604,422,2,1088.63,20
3470,697,213,5,1870.46,10
3471,1216,476,1,462.52,20
3472,274,113,4,1963.02,0
3473,244,258,4,2837.79,50
3474,56,117,2,1417.22,0
3475,1174,363,1,2438.59,0
3476,878,447,3,2399.36,10
3477,1111,29,6,2014.94,25
3478,1131,229,3,1744.87,25
3479,1441,322,3,2374.23,0
3480,862,161,4,611.56,15
3481,1075,277,1,1874.82,30
3482,82,237,4,1544.99,5
3483,723,165,5,1484.87,0
3484,119,155,5,1111.93,50
3485,1247,86,6,1217.94,20
3486,1127,135,2,1653.73,30
3487,908,269,4,73.45,5
3488,319,205,1,242.42,25
3489,488,349,5,330.78,20
3490,235,15,6,1897.94,50
3491,684,281,6,2636.09,0
3492,1120,476,1,1703.38,0
3493,1106,434,5,1968.71,20
3494,202,418,5,2426.22,0
3495,1329,469,4,1208.36,0
3496,1465,448,5,359.67,0
3497,932,113,5,1445.74,0
3498,301,74,5,1165.93,30
3499,1243,141,2,2716.34,5
3500,1048,339,6,914.85,20
3501,931,366,1,951.97,5
3502,862,236,4,1535.54,15
3503,848,499,5,577.07,5
3504,726,7,6,2402.1,25
3505,906,393,2,516.57,0
3506,1348,166,2,991.16,0
3507,1295,226,1,2029.98,15
3508,68,330,3,285.37,0
3509,980,346,5,2632.14,50
3510,456,364,5,2467.39,10
3511,540,189,1,2945.66,10
3512,1101,498,-2,233.67,0
3513,131,487,3,158.96,25
3514,1437,480,1,684.33,0
3515,1328,102,3,1204.79,0
3516,910,322,1,2251.41,15
3517,1094,381,5,117.24,0
3518,1309,317,4,1341.99,25
3519,110,328,2,2920.7,5
3520,1286,219,3,1539.57,15
3521,540,295,4,2431.56,25
3522,51,372,2,2569.39,20
3523,611,222,1,657.7,0
3524,276,246,5,659.8,15
3525,1022,445,5,361.48,5
3526,1193,232,4,2120.72,15
3527,329,340,5,1320.35,0
3528,214,493,5,1680.88,20
3529,427,70,6,1696.98,0
3530,182,189,3,2765.69,30
3531,1356,421,3,684.17,0
3532,359,193,3,2564.34,0
3533,764,178,1,1882.35,30
3534,521,299,5,1301.42,5
3535,797,467,1,625.88,25
3536,598,364,4,767.55,25
3537,362,177,6,2230.32,0
3538,1173,146,3,1952.65,30
3539,1285,380,4,2796.01,10
3540,1249,33,1,1328.65,20
3541,690,460,-1,500.93,0
3542,1052,208,6,1695.81,0
3543,148,457,6,2995.31,10
3544,467,342,3,1441.14,10
3545,1432,131,1,2452.81,50
3546,417,416,6,1352.0,25
3547,53,303,6,2432.04,0
3548,257,148,5,1994.99,20
3549,495,416,2,458.93,0
